candname,cf_score,district_num,geoid,num_votes,party
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,350011,80.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350011,123.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,350006,165.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350006,285.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,350004,201.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350004,315.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,350008,79.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350008,102.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,350002,113.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350002,160.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,350012,81.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350012,108.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,350007,87.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350007,152.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,350013,184.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350013,342.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,350010,108.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350010,204.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,350005,94.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350005,154.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,350009,358.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350009,681.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,350014,28.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350014,48.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,350003,49.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350003,68.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,350015,171.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350015,340.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,350001,152.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350001,185.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,350016,138.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,350016,180.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2930204,67.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930204,154.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2930406,4.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930406,5.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2930205,66.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930205,184.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2930303,30.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930303,44.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2930206,73.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930206,32.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2930304,205.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930304,63.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2930103,113.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930103,206.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2930305,92.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930305,35.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2930404,160.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930404,64.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2930203,37.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2930203,58.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090045,59.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090045,126.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090032,230.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090032,297.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090018,32.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090018,99.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090023,881.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090023,1017.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090010,27.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090010,475.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090060,439.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090060,693.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090050,138.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090050,340.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090015,53.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090015,71.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090002,14.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090002,76.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090006,19.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090006,198.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090086,119.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090086,559.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090080,427.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090080,508.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090084,396.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090084,639.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090079,177.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090079,440.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090072,136.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090072,307.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090076,356.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090076,604.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090063,862.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090063,891.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090067,432.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090067,987.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090054,85.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090054,130.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090041,267.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090041,473.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090055,90.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090055,155.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090042,86.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090042,267.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090046,20.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090046,65.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090033,341.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090033,643.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090019,553.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090019,695.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090024,84.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090024,279.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090011,494.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090011,648.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090016,80.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090016,113.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090003,237.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090003,378.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090007,104.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090007,275.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090062,729.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090062,1121.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090088,40.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090088,128.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090009,50.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090009,208.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090081,713.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090081,856.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090085,40.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090085,173.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090058,302.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090058,794.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090073,141.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090073,284.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090077,263.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090077,372.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090064,125.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090064,332.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090051,618.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090051,924.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090028,201.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090028,329.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090056,70.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090056,287.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090043,16.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090043,32.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090030,265.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090030,591.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090034,306.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090034,547.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090021,18.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090021,28.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090025,85.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090025,391.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090012,18.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090012,1017.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090017,108.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090017,345.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090004,13.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090004,23.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090090,40.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090090,139.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090082,510.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090082,720.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090049,52.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090049,155.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090068,181.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090068,309.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090070,58.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090070,111.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090074,272.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090074,400.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090061,528.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090061,795.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090065,143.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090065,258.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090052,218.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090052,386.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090038,75.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090038,175.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090029,68.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090029,212.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090026,43.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090026,168.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090057,24.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090057,69.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090044,414.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090044,471.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090036,245.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090036,361.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090035,87.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090035,256.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090022,21.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090022,105.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090008,126.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090008,308.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090013,8.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090013,30.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090048,21.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090048,98.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090027,24.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090027,194.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090014,15.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090014,445.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090001,11.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090001,36.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090005,23.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090005,225.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090020,25.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090020,105.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090091,531.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090091,642.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090089,0.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090089,14.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090092,75.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090092,215.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090083,193.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090083,184.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090087,122.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090087,412.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090047,65.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090047,125.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090037,100.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090037,306.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090078,233.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090078,523.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090059,379.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090059,753.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090069,267.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090069,429.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090039,37.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090039,168.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090071,114.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090071,233.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090075,569.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090075,753.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090031,334.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090031,667.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090066,213.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090066,378.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090053,48.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090053,85.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3090040,388.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3090040,617.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3390009,324.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3390009,118.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3390030,1015.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3390030,246.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3390005,85.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3390005,38.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3950011,269.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3950011,154.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3950006,170.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3950006,371.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3950022,17.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3950022,657.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3950004,55.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3950004,118.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3950008,76.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3950008,55.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3950002,303.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3950002,353.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3950016,23.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3950016,46.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3950003,164.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3950003,53.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3950019,122.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3950019,140.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3950005,196.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3950005,683.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3950013,20.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3950013,55.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3950023,36.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3950023,154.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3950001,95.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3950001,412.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,3950018,15.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,3950018,27.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170002,156.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170002,257.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170023,76.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170023,123.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170013,312.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170013,584.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170020,139.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170020,237.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170009,78.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170009,103.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170016,53.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170016,121.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170003,148.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170003,299.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170021,337.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170021,389.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170004,422.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170004,696.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170022,283.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170022,434.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170018,31.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170018,68.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170005,102.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170005,125.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170015,69.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170015,138.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170019,53.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170019,100.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170006,70.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170006,121.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170010,272.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170010,429.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170027,109.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170027,174.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170007,82.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170007,184.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170014,209.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170014,236.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170024,199.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170024,313.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170001,11.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170001,30.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170012,170.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170012,280.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2170008,52.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2170008,88.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2210011,587.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2210011,405.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2210006,132.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2210006,158.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2210004,250.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2210004,222.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2210002,440.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2210002,432.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2210010,1089.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2210010,882.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2210005,191.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2210005,220.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2210013,593.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2210013,472.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2210003,581.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2210003,650.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2210014,562.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2210014,449.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2210016,1041.0,200
"EDWARDS, THOMAS CHESTER",-0.34342286200000005,17,2210016,730.0,100
"TAYLOR, NICHOLAS VANCAMPEN",1.089286503,17,2250010,77.0,200
