,congdist,geoid
11442,18.0,040-AAT
11443,18.0,040-AAT
11444,18.0,040-ABO
11445,18.0,040-ABO
11446,18.0,040-AAW
11447,18.0,040-AAW
11448,18.0,040-AAX
11449,18.0,040-AAX
11450,18.0,040-AAY
11451,18.0,040-AAY
11452,18.0,040-AAA
11453,18.0,040-AAA
11454,18.0,040-AAB
11455,18.0,040-AAB
11456,18.0,040-AAC
11457,18.0,040-AAC
11458,18.0,040-AAE
11459,18.0,040-AAE
11460,18.0,040-AAG
11461,18.0,040-AAG
11462,18.0,040-AAH
11463,18.0,040-AAH
11464,18.0,040-AAI
11465,18.0,040-AAI
11466,18.0,040-AAZ
11467,18.0,040-AAZ
11468,18.0,040-ABA
11469,18.0,040-ABA
11470,18.0,040-ABP
11471,18.0,040-ABP
11472,18.0,040-ABC
11473,18.0,040-ABC
11474,18.0,040-ABD
11475,18.0,040-ABD
11476,18.0,040-ABE
11477,18.0,040-ABE
11478,18.0,040-ABF
11479,18.0,040-ABF
11480,18.0,040-ABG
11481,18.0,040-ABG
11482,18.0,040-ABH
11483,18.0,040-ABH
11484,18.0,040-ABJ
11485,18.0,040-ABJ
11486,18.0,040-ABI
11487,18.0,040-ABI
11488,18.0,040-ABB
11489,18.0,040-ABB
11490,18.0,040-ABQ
11491,18.0,040-ABQ
11492,18.0,040-ABM
11493,18.0,040-ABM
11494,18.0,040-ABN
11495,18.0,040-ABN
11496,18.0,040-AAJ
11497,18.0,040-AAJ
11498,18.0,040-AAL
11499,18.0,040-AAL
11500,18.0,040-AAM
11501,18.0,040-AAM
11502,18.0,040-AAN
11503,18.0,040-AAN
11504,18.0,040-AAO
11505,18.0,040-AAO
11506,18.0,040-AAQ
11507,18.0,040-AAQ
11508,18.0,040-AAR
11509,18.0,040-AAR
11511,6.0,041-ADB
11513,6.0,041-ADG
11515,6.0,041-ABJ
11517,6.0,041-AEB
11519,6.0,041-ADH
11521,6.0,041-AEC
11523,6.0,041-ABL
11525,6.0,041-AEH
11527,6.0,041-ABI
11529,6.0,041-ADS
11531,6.0,041-ABM
11533,6.0,041-ACT
11535,6.0,041-ADI
11537,6.0,041-ACP
11539,6.0,041-ACK
11541,6.0,041-ADK
11543,6.0,041-ADT
11545,6.0,041-ACL
11547,6.0,041-ACR
11549,6.0,041-ACZ
11551,6.0,041-ABY
11553,6.0,041-ADC
11555,6.0,041-ABN
11557,6.0,041-ADM
11559,6.0,041-ADN
11561,6.0,041-ADO
11563,6.0,041-ADP
11565,6.0,041-ACS
11567,6.0,041-ABZ
11569,6.0,041-ABO
11571,6.0,041-ACN
11573,6.0,041-ADD
11575,6.0,041-ADE
11577,6.0,041-ACA
11579,6.0,041-ACB
11581,6.0,041-ADU
11583,6.0,041-ACV
11585,6.0,041-ACU
11587,6.0,041-ACW
11589,6.0,041-ADA
11591,6.0,041-ACX
11593,6.0,041-ADF
11595,6.0,041-ABR
11597,6.0,041-ADL
11599,6.0,041-AAA
11601,6.0,041-AAB
11603,6.0,041-AAC
11605,6.0,041-AAE
11607,6.0,041-AAF
11609,6.0,041-AAG
11611,6.0,041-AAI
11613,6.0,041-AAJ
11615,6.0,041-AAK
11617,6.0,041-AAM
11619,6.0,041-AAN
11621,6.0,041-AAO
11623,6.0,041-AAQ
11625,6.0,041-AAR
11627,6.0,041-AAS
11629,6.0,041-AAT
11631,6.0,041-AAU
11633,6.0,041-AAV
11635,6.0,041-AAW
11637,6.0,041-AAX
11639,6.0,041-ACO
11641,6.0,041-ADW
11643,6.0,041-ABA
11645,6.0,041-ABC
11647,6.0,041-ABE
11649,6.0,041-ABG
11651,6.0,041-ACE
11653,6.0,041-AEE
11655,6.0,041-AEF
11657,6.0,041-AEG
11659,6.0,041-ACF
11661,6.0,041-ABS
11663,6.0,041-ABT
11665,6.0,041-ABU
11667,6.0,041-ABV
11669,6.0,041-ACI
11671,6.0,041-ACH
11673,6.0,041-AEA
11674,18.0,042-AAO
11675,18.0,042-AAO
11676,18.0,042-AAP
11677,18.0,042-AAP
11678,18.0,042-AAQ
11679,18.0,042-AAQ
11680,18.0,042-AAR
11681,18.0,042-AAR
11682,18.0,042-AAZ
11683,18.0,042-AAZ
11684,18.0,042-AAS
11685,18.0,042-AAS
11686,18.0,042-AAT
11687,18.0,042-AAT
11688,18.0,042-AAU
11689,18.0,042-AAU
11690,18.0,042-AAV
11691,18.0,042-AAV
11692,18.0,042-AAW
11693,18.0,042-AAW
11694,18.0,042-ABT
11695,18.0,042-ABT
11696,18.0,042-ABV
11697,18.0,042-ABV
11698,18.0,042-ABW
11699,18.0,042-ABW
11700,18.0,042-ACA
11701,18.0,042-ACA
11702,18.0,042-AAX
11703,18.0,042-AAX
11704,18.0,042-AAY
11705,18.0,042-AAY
11706,18.0,042-ABA
11707,18.0,042-ABA
11708,18.0,042-ACB
11709,18.0,042-ACB
11710,18.0,042-ABB
11711,18.0,042-ABB
11712,18.0,042-ABC
11713,18.0,042-ABC
11714,18.0,042-ABD
11715,18.0,042-ABD
11716,18.0,042-ABE
11717,18.0,042-ABE
11718,18.0,042-ACC
11719,18.0,042-ACC
11720,18.0,042-ACE
11721,18.0,042-ACE
11722,18.0,042-ACF
11723,18.0,042-ACF
11724,18.0,042-ABF
11725,18.0,042-ABF
11726,18.0,042-ABG
11727,18.0,042-ABG
11728,18.0,042-ABZ
11729,18.0,042-ABZ
11730,18.0,042-ABH
11731,18.0,042-ABH
11732,18.0,042-ABI
11733,18.0,042-ABI
11734,18.0,042-ABJ
11735,18.0,042-ABJ
11736,18.0,042-ACD
11737,18.0,042-ACD
11738,18.0,042-ABK
11739,18.0,042-ABK
11740,18.0,042-ABL
11741,18.0,042-ABL
11742,18.0,042-ABM
11743,18.0,042-ABM
11744,18.0,042-ABN
11745,18.0,042-ABN
11746,18.0,042-ABO
11747,18.0,042-ABO
11748,18.0,042-ABP
11749,18.0,042-ABP
11750,18.0,042-AAA
11751,18.0,042-AAA
11752,18.0,042-AAB
11753,18.0,042-AAB
11754,18.0,042-AAC
11755,18.0,042-AAC
11756,18.0,042-AAD
11757,18.0,042-AAD
11758,18.0,042-AAE
11759,18.0,042-AAE
11760,18.0,042-AAF
11761,18.0,042-AAF
11762,18.0,042-AAG
11763,18.0,042-AAG
11764,18.0,042-AAH
11765,18.0,042-AAH
11766,18.0,042-AAI
11767,18.0,042-AAI
11768,18.0,042-AAJ
11769,18.0,042-AAJ
11770,18.0,042-ABY
11771,18.0,042-ABY
11772,18.0,042-AAK
11773,18.0,042-AAK
11774,18.0,042-AAL
11775,18.0,042-AAL
11776,18.0,042-AAM
11777,18.0,042-AAM
11778,18.0,042-AAN
11779,18.0,042-AAN
11780,18.0,042-ABQ
11781,18.0,042-ABQ
11782,18.0,042-ABR
11783,18.0,042-ABR
11784,18.0,042-ABS
11785,18.0,042-ABS
11786,18.0,042-ABU
11787,18.0,042-ABU
11788,18.0,042-ABX
11789,18.0,042-ABX
11790,14.0,043-AFJ
11791,14.0,043-AFJ
11792,14.0,043-AFK
11793,14.0,043-AFK
11794,14.0,043-AFL
11795,14.0,043-AFL
11796,14.0,043-AFM
11797,14.0,043-AFM
11798,14.0,043-AFN
11799,14.0,043-AFN
11800,14.0,043-AFO
11801,14.0,043-AFO
11802,14.0,043-AFP
11803,14.0,043-AFP
11804,14.0,043-AFQ
11805,14.0,043-AFQ
11806,14.0,043-AFR
11807,14.0,043-AFR
11808,14.0,043-AFS
11809,14.0,043-AFS
11810,14.0,043-AHX
11811,14.0,043-AHX
11812,14.0,043-AHY
11813,14.0,043-AHY
11814,14.0,043-AHZ
11815,14.0,043-AHZ
11816,14.0,043-AIA
11817,14.0,043-AIA
11818,14.0,043-AIB
11819,14.0,043-AIB
11820,14.0,043-AAA
11821,14.0,043-AAA
11822,14.0,043-AAB
11823,14.0,043-AAB
11824,14.0,043-AAC
11825,14.0,043-AAC
11826,14.0,043-AAD
11827,14.0,043-AAD
11828,14.0,043-AAE
11829,14.0,043-AAE
11830,14.0,043-AAF
11831,14.0,043-AAF
11832,14.0,043-AAG
11833,14.0,043-AAG
11834,14.0,043-AAH
11835,14.0,043-AAH
11836,14.0,043-AAI
11837,14.0,043-AAI
11838,14.0,043-AAJ
11839,14.0,043-AAJ
11840,14.0,043-AAK
11841,14.0,043-AAK
11842,14.0,043-AAL
11843,14.0,043-AAL
11844,14.0,043-AAM
11845,14.0,043-AAM
11846,14.0,043-AAN
11847,14.0,043-AAN
11848,14.0,043-AAO
11849,14.0,043-AAO
11850,14.0,043-AAP
11851,14.0,043-AAP
11852,14.0,043-AAQ
11853,14.0,043-AAQ
11854,14.0,043-AAR
11855,14.0,043-AAR
11856,14.0,043-AGT
11857,14.0,043-AGT
11858,14.0,043-AGU
11859,14.0,043-AGU
11860,14.0,043-AGY
11861,14.0,043-AGY
11862,14.0,043-AAS
11863,14.0,043-AAS
11864,14.0,043-AHG
11865,14.0,043-AHG
11866,14.0,043-AAT
11867,14.0,043-AAT
11868,14.0,043-AHH
11869,14.0,043-AHH
11870,14.0,043-AAU
11871,14.0,043-AAU
11872,14.0,043-AHI
11873,14.0,043-AHI
11874,14.0,043-AAV
11875,14.0,043-AAV
11876,14.0,043-AHJ
11877,14.0,043-AHJ
11878,14.0,043-AFT
11879,14.0,043-AFT
11880,14.0,043-AFU
11881,14.0,043-AFU
11882,14.0,043-AFV
11883,14.0,043-AFV
11884,14.0,043-AFW
11885,14.0,043-AFW
11886,14.0,043-AIC
11887,14.0,043-AIC
11888,14.0,043-AFX
11889,14.0,043-AFX
11890,14.0,043-AFY
11891,14.0,043-AFY
11892,14.0,043-AFZ
11893,14.0,043-AFZ
11894,14.0,043-AGA
11895,14.0,043-AGA
11896,14.0,043-AGB
11897,14.0,043-AGB
11898,14.0,043-AGC
11899,14.0,043-AGC
11900,14.0,043-AGD
11901,14.0,043-AGD
11902,14.0,043-AGE
11903,14.0,043-AGE
11904,14.0,043-AGF
11905,14.0,043-AGF
11906,14.0,043-AGG
11907,14.0,043-AGG
11908,14.0,043-AIE
11909,14.0,043-AIE
11910,14.0,043-AIF
11911,14.0,043-AIF
11912,14.0,043-AGH
11913,14.0,043-AGH
11914,14.0,043-AGI
11915,14.0,043-AGI
11916,14.0,043-AID
11917,14.0,043-AID
11918,14.0,043-AAW
11919,14.0,043-AAW
11920,14.0,043-AAX
11921,14.0,043-AAX
11922,14.0,043-AAY
11923,14.0,043-AAY
11924,14.0,043-AHK
11925,14.0,043-AHK
11926,14.0,043-AAZ
11927,14.0,043-AAZ
11928,14.0,043-ABA
11929,14.0,043-ABA
11930,14.0,043-ABB
11931,14.0,043-ABB
11932,14.0,043-ABC
11933,14.0,043-ABC
11934,14.0,043-ABD
11935,14.0,043-ABD
11936,14.0,043-ABE
11937,14.0,043-ABE
11938,14.0,043-AHL
11939,14.0,043-AHL
11940,14.0,043-AHM
11941,14.0,043-AHM
11942,14.0,043-ABF
11943,14.0,043-ABF
11944,14.0,043-ABG
11945,14.0,043-ABG
11946,14.0,043-ABH
11947,14.0,043-ABH
11948,14.0,043-ABI
11949,14.0,043-ABI
11950,14.0,043-ABJ
11951,14.0,043-ABJ
11952,14.0,043-ABK
11953,14.0,043-ABK
11954,14.0,043-ABL
11955,14.0,043-ABL
11956,14.0,043-ABM
11957,14.0,043-ABM
11958,14.0,043-ABN
11959,14.0,043-ABN
11960,14.0,043-ABO
11961,14.0,043-ABO
11962,14.0,043-ABP
11963,14.0,043-ABP
11964,14.0,043-AHN
11965,14.0,043-AHN
11966,14.0,043-ABQ
11967,14.0,043-ABQ
11968,14.0,043-ABR
11969,14.0,043-ABR
11970,14.0,043-ABS
11971,14.0,043-ABS
11972,14.0,043-ABT
11973,14.0,043-ABT
11974,14.0,043-ABU
11975,14.0,043-ABU
11976,14.0,043-ABV
11977,14.0,043-ABV
11978,14.0,043-ABW
11979,14.0,043-ABW
11980,14.0,043-ABX
11981,14.0,043-ABX
11982,14.0,043-AHO
11983,14.0,043-AHO
11984,14.0,043-AHP
11985,14.0,043-AHP
11986,14.0,043-AHQ
11987,14.0,043-AHQ
11988,14.0,043-ABY
11989,14.0,043-ABY
11990,14.0,043-ABZ
11991,14.0,043-ABZ
11992,14.0,043-ACA
11993,14.0,043-ACA
11994,14.0,043-ACB
11995,14.0,043-ACB
11996,14.0,043-ACC
11997,14.0,043-ACC
11998,14.0,043-ACD
11999,14.0,043-ACD
12000,14.0,043-ACE
12001,14.0,043-ACE
12002,14.0,043-ACF
12003,14.0,043-ACF
12004,14.0,043-AHR
12005,14.0,043-AHR
12006,14.0,043-AHS
12007,14.0,043-AHS
12008,14.0,043-ACG
12009,14.0,043-ACG
12010,14.0,043-ACH
12011,14.0,043-ACH
12012,14.0,043-ACI
12013,14.0,043-ACI
12014,14.0,043-ACJ
12015,14.0,043-ACJ
12016,14.0,043-ACK
12017,14.0,043-ACK
12018,14.0,043-AHT
12019,14.0,043-AHT
12020,14.0,043-AHU
12021,14.0,043-AHU
12022,14.0,043-AHC
12023,14.0,043-AHC
12024,14.0,043-ACL
12025,14.0,043-ACL
12026,14.0,043-ACM
12027,14.0,043-ACM
12028,14.0,043-ACN
12029,14.0,043-ACN
12030,14.0,043-ACP
12031,14.0,043-ACP
12032,14.0,043-ACQ
12033,14.0,043-ACQ
12034,14.0,043-ACR
12035,14.0,043-ACR
12036,14.0,043-ACT
12037,14.0,043-ACT
12038,14.0,043-ACU
12039,14.0,043-ACU
12040,14.0,043-ACV
12041,14.0,043-ACV
12042,14.0,043-ACW
12043,14.0,043-ACW
12044,14.0,043-ACX
12045,14.0,043-ACX
12046,14.0,043-ACY
12047,14.0,043-ACY
12048,14.0,043-ACZ
12049,14.0,043-ACZ
12050,14.0,043-AGJ
12051,14.0,043-AGJ
12052,14.0,043-AGK
12053,14.0,043-AGK
12054,14.0,043-AGL
12055,14.0,043-AGL
12056,14.0,043-AGM
12057,14.0,043-AGM
12058,14.0,043-AGN
12059,14.0,043-AGN
12060,14.0,043-AGO
12061,14.0,043-AGO
12062,14.0,043-AGP
12063,14.0,043-AGP
12064,14.0,043-AGQ
12065,14.0,043-AGQ
12066,14.0,043-AGR
12067,14.0,043-AGR
12068,14.0,043-AGS
12069,14.0,043-AGS
12070,14.0,043-AIG
12071,14.0,043-AIG
12072,14.0,043-AIH
12073,14.0,043-AIH
12074,14.0,043-AII
12075,14.0,043-AII
12076,14.0,043-AIJ
12077,14.0,043-AIJ
12078,14.0,043-AIK
12079,14.0,043-AIK
12080,14.0,043-AGZ
12081,14.0,043-AGZ
12082,14.0,043-AHA
12083,14.0,043-AHA
12084,14.0,043-AHB
12085,14.0,043-AHB
12086,14.0,043-AIL
12087,14.0,043-AIL
12088,14.0,043-AIM
12089,14.0,043-AIM
12090,14.0,043-AIN
12091,14.0,043-AIN
12092,14.0,043-AHD
12093,14.0,043-AHD
12094,14.0,043-AHE
12095,14.0,043-AHE
12096,14.0,043-AHF
12097,14.0,043-AHF
12098,14.0,043-ADB
12099,14.0,043-ADB
12100,14.0,043-ADC
12101,14.0,043-ADC
12102,14.0,043-ADD
12103,14.0,043-ADD
12104,14.0,043-ADE
12105,14.0,043-ADE
12106,14.0,043-ADF
12107,14.0,043-ADF
12108,14.0,043-ADG
12109,14.0,043-ADG
12110,14.0,043-ADH
12111,14.0,043-ADH
12112,14.0,043-ADI
12113,14.0,043-ADI
12114,14.0,043-ADJ
12115,14.0,043-ADJ
12116,14.0,043-ADK
12117,14.0,043-ADK
12118,14.0,043-ADL
12119,14.0,043-ADL
12120,14.0,043-ADM
12121,14.0,043-ADM
12122,14.0,043-ADN
12123,14.0,043-ADN
12124,14.0,043-ADO
12125,14.0,043-ADO
12126,14.0,043-ADP
12127,14.0,043-ADP
12128,14.0,043-ADQ
12129,14.0,043-ADQ
12130,14.0,043-ADR
12131,14.0,043-ADR
12132,14.0,043-ADS
12133,14.0,043-ADS
12134,14.0,043-ADT
12135,14.0,043-ADT
12136,14.0,043-ADV
12137,14.0,043-ADV
12138,14.0,043-ADU
12139,14.0,043-ADU
12140,14.0,043-ADW
12141,14.0,043-ADW
12142,14.0,043-AHV
12143,14.0,043-AHV
12144,14.0,043-ADX
12145,14.0,043-ADX
12146,14.0,043-ADY
12147,14.0,043-ADY
12148,14.0,043-ADZ
12149,14.0,043-ADZ
12150,14.0,043-AEA
12151,14.0,043-AEA
12152,14.0,043-AEB
12153,14.0,043-AEB
12154,14.0,043-AEC
12155,14.0,043-AEC
12156,14.0,043-.00
12157,14.0,043-.00
12158,14.0,043-AEE
12159,14.0,043-AEE
12160,14.0,043-AEF
12161,14.0,043-AEF
12162,14.0,043-AEG
12163,14.0,043-AEG
12164,14.0,043-AEI
12165,14.0,043-AEI
12166,14.0,043-AEJ
12167,14.0,043-AEJ
12168,14.0,043-AEK
12169,14.0,043-AEK
12170,14.0,043-AEL
12171,14.0,043-AEL
12172,14.0,043-AEM
12173,14.0,043-AEM
12174,14.0,043-AEN
12175,14.0,043-AEN
12176,14.0,043-AEO
12177,14.0,043-AEO
12178,14.0,043-AEP
12179,14.0,043-AEP
12180,14.0,043-AEQ
12181,14.0,043-AEQ
12182,14.0,043-AER
12183,14.0,043-AER
12184,14.0,043-AES
12185,14.0,043-AES
12186,14.0,043-AHW
12187,14.0,043-AHW
12188,14.0,043-AET
12189,14.0,043-AET
12190,14.0,043-AEU
12191,14.0,043-AEU
12192,14.0,043-AEV
12193,14.0,043-AEV
12194,14.0,043-AEW
12195,14.0,043-AEW
12196,14.0,043-AEX
12197,14.0,043-AEX
12198,14.0,043-AEY
12199,14.0,043-AEY
12200,14.0,043-AEZ
12201,14.0,043-AEZ
12202,14.0,043-AFA
12203,14.0,043-AFA
12204,14.0,043-AFB
12205,14.0,043-AFB
12206,14.0,043-AFC
12207,14.0,043-AFC
12208,14.0,043-AFD
12209,14.0,043-AFD
12210,14.0,043-AFE
12211,14.0,043-AFE
12212,14.0,043-AFF
12213,14.0,043-AFF
12214,14.0,043-AFG
12215,14.0,043-AFG
12216,14.0,043-AFH
12217,14.0,043-AFH
12218,14.0,043-AFI
12219,14.0,043-AFI
12221,6.0,044-AAZ
12223,6.0,044-ABA
12225,6.0,044-ACC
12227,6.0,044-ACM
12229,6.0,044-ACN
12231,6.0,044-ABL
12233,6.0,044-ABM
12235,6.0,044-ABN
12237,6.0,044-ACU
12239,6.0,044-ACV
12241,6.0,044-ADA
12243,6.0,044-ADB
12245,6.0,044-ADC
12247,6.0,044-ABB
12249,6.0,044-ABC
12251,6.0,044-ABD
12253,6.0,044-ABE
12255,6.0,044-ABF
12257,6.0,044-ABG
12259,6.0,044-ABH
12261,6.0,044-ABO
12263,6.0,044-ABP
12265,6.0,044-AAA
12267,6.0,044-AAB
12269,6.0,044-AAC
12271,6.0,044-AAD
12273,6.0,044-AAE
12275,6.0,044-AAF
12277,6.0,044-AAG
12279,6.0,044-AAH
12281,6.0,044-AAI
12283,6.0,044-AAJ
12285,6.0,044-AAK
12287,6.0,044-AAL
12289,6.0,044-AAM
12291,6.0,044-AAN
12293,6.0,044-AAO
12295,6.0,044-AAP
12297,6.0,044-AAQ
12299,6.0,044-AAR
12301,6.0,044-AAS
12303,6.0,044-AAT
12305,6.0,044-AAU
12307,6.0,044-AAV
12309,6.0,044-AAW
12311,6.0,044-AAX
12313,6.0,044-AAY
12315,6.0,044-ACD
12317,6.0,044-ACE
12319,6.0,044-ACF
12321,6.0,044-ACG
12323,6.0,044-ACH
12325,6.0,044-ACI
12327,6.0,044-ACJ
12329,6.0,044-ABQ
12331,6.0,044-ABR
12333,6.0,044-ABS
12335,6.0,044-ABT
12337,6.0,044-ABU
12339,6.0,044-ACK
12341,6.0,044-ABV
12343,6.0,044-ABW
12345,6.0,044-ABX
12347,6.0,044-ACT
12349,6.0,044-ABY
12351,6.0,044-ABZ
12353,6.0,044-ABI
12355,6.0,044-ABJ
12357,6.0,044-ABK
12359,6.0,044-ACA
12361,6.0,044-ACB
12363,6.0,044-ACL
12365,6.0,044-ACO
12367,6.0,044-ACP
12369,6.0,044-ACQ
12371,6.0,044-ACR
12373,6.0,044-ACS
12375,6.0,044-ACW
12377,6.0,044-ACX
12379,6.0,044-ACY
12381,6.0,044-ACZ
12383,6.0,044-ADD
12385,6.0,044-ADE
12387,6.0,044-ADF
12388,12.0,045-AFB
12389,12.0,045-AFB
12390,12.0,045-ACJ
12391,12.0,045-ACJ
12392,18.0,045-ACK
12393,18.0,045-ACK
12394,18.0,045-AFJ
12395,18.0,045-AFJ
12396,18.0,045-AFK
12397,18.0,045-AFK
12398,12.0,045-ACL
12399,12.0,045-ACL
12400,18.0,045-ACM
12401,18.0,045-ACM
12402,12.0,045-ACN
12403,12.0,045-ACN
12404,12.0,045-ACO
12405,12.0,045-ACO
12406,12.0,045-ACP
12407,12.0,045-ACP
12408,12.0,045-ACQ
12409,12.0,045-ACQ
12410,12.0,045-ACR
12411,12.0,045-ACR
12412,12.0,045-AFW
12413,12.0,045-AFW
12414,18.0,045-ACS
12415,18.0,045-ACS
12416,18.0,045-ACT
12417,18.0,045-ACT
12418,18.0,045-ACU
12419,18.0,045-ACU
12420,12.0,045-ACV
12421,12.0,045-ACV
12422,12.0,045-ACW
12423,12.0,045-ACW
12424,12.0,045-ACX
12425,12.0,045-ACX
12426,12.0,045-ACY
12427,12.0,045-ACY
12428,12.0,045-ACZ
12429,12.0,045-ACZ
12430,12.0,045-ADA
12431,12.0,045-ADA
12432,18.0,045-ADA
12433,18.0,045-ADA
12434,12.0,045-ADB
12435,12.0,045-ADB
12436,12.0,045-ADC
12437,12.0,045-ADC
12438,18.0,045-ADE
12439,18.0,045-ADE
12440,18.0,045-ADF
12441,18.0,045-ADF
12442,18.0,045-ADD
12443,18.0,045-ADD
12444,12.0,045-ADH
12445,12.0,045-ADH
12446,12.0,045-ADI
12447,12.0,045-ADI
12448,12.0,045-ADJ
12449,12.0,045-ADJ
12450,12.0,045-ADK
12451,12.0,045-ADK
12452,12.0,045-ADL
12453,12.0,045-ADL
12454,12.0,045-ADM
12455,12.0,045-ADM
12456,12.0,045-ADN
12457,12.0,045-ADN
12458,18.0,045-AAA
12459,18.0,045-AAA
12460,18.0,045-AAB
12461,18.0,045-AAB
12462,18.0,045-AAE
12463,18.0,045-AAE
12464,18.0,045-AAD
12465,18.0,045-AAD
12466,18.0,045-AAG
12467,18.0,045-AAG
12468,18.0,045-AAH
12469,18.0,045-AAH
12470,18.0,045-AFH
12471,18.0,045-AFH
12472,18.0,045-AFI
12473,18.0,045-AFI
12474,18.0,045-ADO
12475,18.0,045-ADO
12476,12.0,045-ADP
12477,12.0,045-ADP
12478,12.0,045-ADQ
12479,12.0,045-ADQ
12480,12.0,045-AFQ
12481,12.0,045-AFQ
12482,12.0,045-AEG
12483,12.0,045-AEG
12484,12.0,045-AEI
12485,12.0,045-AEI
12486,12.0,045-ADG
12487,12.0,045-ADG
12488,12.0,045-ADR
12489,12.0,045-ADR
12490,12.0,045-ADS
12491,12.0,045-ADS
12492,18.0,045-ADT
12493,18.0,045-ADT
12494,18.0,045-ADU
12495,18.0,045-ADU
12496,18.0,045-ADV
12497,18.0,045-ADV
12498,18.0,045-ADW
12499,18.0,045-ADW
12500,18.0,045-ADX
12501,18.0,045-ADX
12502,18.0,045-ADY
12503,18.0,045-ADY
12504,18.0,045-ADZ
12505,18.0,045-ADZ
12506,18.0,045-AEA
12507,18.0,045-AEA
12508,18.0,045-AEB
12509,18.0,045-AEB
12510,12.0,045-AEC
12511,12.0,045-AEC
12512,12.0,045-AEE
12513,12.0,045-AEE
12514,12.0,045-AEF
12515,12.0,045-AEF
12516,18.0,045-AAJ
12517,18.0,045-AAJ
12518,18.0,045-AAK
12519,18.0,045-AAK
12520,18.0,045-AAL
12521,18.0,045-AAL
12522,18.0,045-AAM
12523,18.0,045-AAM
12524,12.0,045-AAP
12525,12.0,045-AAP
12526,18.0,045-AAP
12527,18.0,045-AAP
12528,18.0,045-AAQ
12529,18.0,045-AAQ
12530,18.0,045-AAR
12531,18.0,045-AAR
12532,18.0,045-AAS
12533,18.0,045-AAS
12534,12.0,045-AAV
12535,12.0,045-AAV
12536,18.0,045-AAV
12537,18.0,045-AAV
12538,12.0,045-AAW
12539,12.0,045-AAW
12540,12.0,045-AAX
12541,12.0,045-AAX
12542,12.0,045-AAY
12543,12.0,045-AAY
12544,12.0,045-AAZ
12545,12.0,045-AAZ
12546,18.0,045-ABB
12547,18.0,045-ABB
12548,12.0,045-ABC
12549,12.0,045-ABC
12550,12.0,045-ABD
12551,12.0,045-ABD
12552,12.0,045-ABE
12553,12.0,045-ABE
12554,12.0,045-ABF
12555,12.0,045-ABF
12556,12.0,045-ABJ
12557,12.0,045-ABJ
12558,12.0,045-ABK
12559,12.0,045-ABK
12560,12.0,045-ABL
12561,12.0,045-ABL
12562,12.0,045-ABM
12563,12.0,045-ABM
12564,12.0,045-ABN
12565,12.0,045-ABN
12566,12.0,045-ABO
12567,12.0,045-ABO
12568,12.0,045-ABR
12569,12.0,045-ABR
12570,12.0,045-ABS
12571,12.0,045-ABS
12572,12.0,045-ABT
12573,12.0,045-ABT
12574,12.0,045-ABU
12575,12.0,045-ABU
12576,12.0,045-ABV
12577,12.0,045-ABV
12578,18.0,045-ABZ
12579,18.0,045-ABZ
12580,18.0,045-ACA
12581,18.0,045-ACA
12582,12.0,045-ACB
12583,12.0,045-ACB
12584,12.0,045-ACC
12585,12.0,045-ACC
12586,18.0,045-ACC
12587,18.0,045-ACC
12588,12.0,045-AEK
12589,12.0,045-AEK
12590,12.0,045-AEL
12591,12.0,045-AEL
12592,12.0,045-AEO
12593,12.0,045-AEO
12594,12.0,045-AEP
12595,12.0,045-AEP
12596,12.0,045-AEQ
12597,12.0,045-AEQ
12598,12.0,045-AES
12599,12.0,045-AES
12600,12.0,045-AET
12601,12.0,045-AET
12602,12.0,045-AEU
12603,12.0,045-AEU
12604,12.0,045-AEV
12605,12.0,045-AEV
12606,12.0,045-AFX
12607,12.0,045-AFX
12608,12.0,045-AEW
12609,12.0,045-AEW
12610,12.0,045-AEX
12611,12.0,045-AEX
12612,12.0,045-AFY
12613,12.0,045-AFY
12614,12.0,045-AEY
12615,12.0,045-AEY
12616,12.0,045-AEZ
12617,12.0,045-AEZ
12618,18.0,045-AFA
12619,18.0,045-AFA
12620,12.0,045-AFR
12621,12.0,045-AFR
12622,12.0,045-AFS
12623,12.0,045-AFS
12624,12.0,045-AFT
12625,12.0,045-AFT
12626,12.0,045-AFU
12627,12.0,045-AFU
12628,12.0,045-AFV
12629,12.0,045-AFV
12630,12.0,045-AFC
12631,12.0,045-AFC
12632,12.0,045-AFD
12633,12.0,045-AFD
12634,12.0,045-AER
12635,12.0,045-AER
12636,18.0,045-AFE
12637,18.0,045-AFE
12638,18.0,045-AFF
12639,18.0,045-AFF
12640,18.0,045-AFG
12641,18.0,045-AFG
12642,12.0,045-AFM
12643,12.0,045-AFM
12644,12.0,045-AFL
12645,12.0,045-AFL
12646,4.0,046-ABK
12647,4.0,046-ABK
12648,4.0,046-AAQ
12649,4.0,046-AAQ
12650,4.0,046-AAR
12651,4.0,046-AAR
12652,4.0,046-ABG
12653,4.0,046-ABG
12654,4.0,046-AAA
12655,4.0,046-AAA
12656,4.0,046-AAB
12657,4.0,046-AAB
12658,4.0,046-AAM
12659,4.0,046-AAM
12660,4.0,046-AAN
12661,4.0,046-AAN
12662,4.0,046-AAO
12663,4.0,046-AAO
12664,4.0,046-AAT
12665,4.0,046-AAT
12666,4.0,046-ABC
12667,4.0,046-ABC
12668,4.0,046-AAV
12669,4.0,046-AAV
12670,4.0,046-AAW
12671,4.0,046-AAW
12672,4.0,046-AAY
12673,4.0,046-AAY
12674,4.0,046-ABP
12675,4.0,046-ABP
