cf_score_0,cf_score_1,geoid,num_votes_0,num_votes_1,tot_votes,midpoint
-1.270784435,0.9258354999999999,1134516,662.0,465.0,1127.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134517,276.0,490.0,766.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134518,377.0,208.0,585.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134519,89.0,94.0,183.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134520,679.0,1357.0,2036.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134521,106.0,61.0,167.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134522,2.0,0.0,2.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134525,394.0,438.0,832.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134528,899.0,915.0,1814.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134600,410.0,645.0,1055.0,-0.17247446749999995
-1.007671483,1.063418079,1134601,908.0,1337.0,2245.0,0.027873298000000046
-1.007671483,1.063418079,1134602,563.0,710.0,1273.0,0.027873298000000046
-1.007671483,1.063418079,1134604,682.0,815.0,1497.0,0.027873298000000046
-1.270784435,0.9258354999999999,1134605,592.0,817.0,1409.0,-0.17247446749999995
-1.007671483,1.063418079,1134606,693.0,910.0,1603.0,0.027873298000000046
-1.007671483,1.063418079,1134607,453.0,380.0,833.0,0.027873298000000046
-1.270784435,0.9258354999999999,1134609,989.0,573.0,1562.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134610,768.0,424.0,1192.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134611,524.0,926.0,1450.0,-0.17247446749999995
-1.007671483,1.063418079,1134612,358.0,441.0,799.0,0.027873298000000046
-1.007671483,1.063418079,1134613,379.0,584.0,963.0,0.027873298000000046
-1.007671483,1.063418079,1134614,188.0,112.0,300.0,0.027873298000000046
-1.007671483,1.063418079,1134615,178.0,359.0,537.0,0.027873298000000046
-1.007671483,1.063418079,1134616,301.0,294.0,595.0,0.027873298000000046
-1.007671483,1.063418079,1134617,31.0,72.0,103.0,0.027873298000000046
-1.270784435,0.9258354999999999,1134618,170.0,190.0,360.0,-0.17247446749999995
-1.007671483,1.063418079,1134619,274.0,624.0,898.0,0.027873298000000046
-1.007671483,1.063418079,1134620,574.0,714.0,1288.0,0.027873298000000046
-1.270784435,0.9258354999999999,1134621,4.0,1.0,5.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134622,1196.0,620.0,1816.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134623,501.0,592.0,1093.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134624,642.0,677.0,1319.0,-0.17247446749999995
-1.007671483,1.063418079,1134625,412.0,560.0,972.0,0.027873298000000046
-1.270784435,0.9258354999999999,1134626,510.0,830.0,1340.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134627,305.0,559.0,864.0,-0.17247446749999995
-1.270784435,0.9258354999999999,1134628,920.0,1505.0,2425.0,-0.17247446749999995
