candname,cf_score,district_num,geoid,num_votes,party
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2270014,56.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2270014,179.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2270045,40.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2270045,103.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2270046,221.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2270046,563.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2270026,21.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2270026,93.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030113,198.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030113,493.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030052,631.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030052,2235.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030127,341.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030127,1454.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030114,195.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030114,230.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030018,321.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030018,403.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030023,269.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030023,691.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030010,253.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030010,257.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030066,377.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030066,1579.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030050,263.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030050,483.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030015,488.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030015,649.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030067,292.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030067,942.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030072,448.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030072,1293.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030049,271.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030049,406.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030123,298.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030123,1007.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030110,207.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030110,1069.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030036,378.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030036,899.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030019,540.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030019,384.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030024,394.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030024,654.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030016,260.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030016,441.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030003,676.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030003,457.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030007,347.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030007,1240.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030020,576.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030020,57.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030118,309.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030118,847.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030035,89.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030035,283.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030060,189.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030060,726.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030124,277.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030124,1147.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030028,485.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030028,1236.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030021,353.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030021,786.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030025,405.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030025,453.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030012,303.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030012,1097.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030017,233.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030017,194.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030119,481.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030119,1086.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030126,268.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030126,794.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030045,61.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030045,203.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030138,59.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030138,314.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030054,435.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030054,1950.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030128,197.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030128,1242.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030102,27.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030102,213.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030009,689.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030009,1734.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030121,325.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030121,2162.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030125,296.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030125,1317.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030029,431.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030029,696.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030026,552.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030026,513.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030022,319.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030022,970.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030008,244.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030008,463.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030013,375.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030013,887.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030131,0.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030131,7.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030027,551.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030027,1219.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030014,250.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030014,474.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030001,598.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030001,605.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030030,475.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030030,1331.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030109,161.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030109,825.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030047,423.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030047,1293.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030136,0.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030136,0.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030078,154.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030078,887.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030059,437.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030059,1061.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030075,126.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030075,755.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030062,356.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030062,1291.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030122,202.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030122,628.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3030040,389.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3030040,66.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3050011,9.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3050011,47.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3050008,13.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3050008,14.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3050002,68.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3050002,177.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,690105,10.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,690105,28.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,690109,10.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,690109,34.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,690307,23.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,690307,94.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,690401,79.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,690401,185.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,690201,178.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,690201,179.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,690301,126.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,690301,458.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,690206,9.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,690206,64.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,1170002,280.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,1170002,547.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3530005,37.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3530005,87.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,90011,6.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,90011,42.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,90006,172.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,90006,544.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,1330008,373.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,1330008,1313.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,1330002,44.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,1330002,155.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,1330009,57.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,1330009,203.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,1330001,366.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,1330001,1410.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,33004A,10.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,33004A,50.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,590006,119.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,590006,373.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,590003,281.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,590003,966.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,590005,14.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,590005,82.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,590002,302.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,590002,775.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2190034,1.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2190034,11.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2190043,27.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2190043,160.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2190032,250.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2190032,653.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2270205,86.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2270205,867.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2270024A,51.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2270024A,203.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2270025,233.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2270025,947.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2270034,173.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2270034,540.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2630301,29.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2630301,51.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2630201,4.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2630201,26.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2790006,50.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2790006,129.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2790008,257.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2790008,912.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2790002,110.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2790002,180.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2790012,32.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2790012,105.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2790007,30.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2790007,105.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2790010,70.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2790010,193.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2790005,60.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2790005,199.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2790003,81.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2790003,355.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,2790001,130.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,2790001,426.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3690202,20.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3690202,177.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3690101,164.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3690101,928.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3690401,40.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3690401,208.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3690302,10.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3690302,176.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3690402,67.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3690402,230.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,3690303,7.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,3690303,57.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4290001,130.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4290001,524.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4290005,23.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4290005,89.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410303,287.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410303,569.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410103,517.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410103,1207.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410404,402.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410404,894.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410305,401.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410305,1712.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410105,382.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410105,776.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410401,211.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410401,528.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410201,424.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410201,468.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410406,485.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410406,1607.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410302,391.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410302,1307.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410102,439.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410102,1076.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410307,75.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410307,534.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410408,320.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410408,1810.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410107,93.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410107,274.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410403,453.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410403,1085.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410203,552.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410203,813.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410109,27.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410109,128.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410304,434.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410304,1335.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410104,354.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410104,1480.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410405,353.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410405,699.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410301,524.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410301,1143.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410101,791.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410101,1697.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410306,666.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410306,3173.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410106,171.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410106,498.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410402,417.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410402,1538.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410202,690.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410202,796.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410407,214.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410407,769.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410308,155.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410308,711.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,4410108,102.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,4410108,588.0,200
"FULLINGIM, DWIGHT BOWMAN MR.",-1.1505398629999999,19,44504-4,153.0,100
"NEUGEBAUER, ROBERT RANDOLPH (RANDY)",1.1967728659999999,19,44504-4,354.0,200
