cf_score_0,cf_score_1,geoid,num_votes_0,num_votes_1,tot_votes,midpoint
-1.1769514890000001,1.042174632,1131820,141.0,101.0,242.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1131821,260.0,140.0,400.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132100,480.0,608.0,1088.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132101,400.0,864.0,1264.0,-0.06738842849999993
-1.478447387,0.918165592,1132102,600.0,1474.0,2074.0,-0.28014089749999993
-1.1769514890000001,1.042174632,1132103,101.0,164.0,265.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132104,427.0,407.0,834.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132105,330.0,302.0,632.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132106,327.0,690.0,1017.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132107,417.0,644.0,1061.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132108,333.0,788.0,1121.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132109,165.0,325.0,490.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132110,374.0,537.0,911.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132111,299.0,420.0,719.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132112,244.0,336.0,580.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132113,677.0,721.0,1398.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132114,267.0,277.0,544.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132115,0.0,4.0,4.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132116,242.0,254.0,496.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132117,324.0,414.0,738.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132118,384.0,383.0,767.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132119,190.0,246.0,436.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132120,271.0,309.0,580.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132121,361.0,412.0,773.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132122,36.0,29.0,65.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132123,35.0,65.0,100.0,-0.06738842849999993
-1.1494226220000001,1.094709335,1132124,483.0,220.0,703.0,-0.0273566435
-1.1769514890000001,1.042174632,1132125,274.0,29.0,303.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132126,239.0,262.0,501.0,-0.06738842849999993
-1.1494226220000001,1.094709335,1132127,326.0,510.0,836.0,-0.0273566435
-1.1494226220000001,1.094709335,1132128,189.0,278.0,467.0,-0.0273566435
-1.1494226220000001,1.094709335,1132129,114.0,241.0,355.0,-0.0273566435
-1.1769514890000001,1.042174632,1132130,1.0,3.0,4.0,-0.06738842849999993
-1.1494226220000001,1.094709335,1132131,217.0,418.0,635.0,-0.0273566435
-1.1494226220000001,1.094709335,1132132,1.0,0.0,1.0,-0.0273566435
-1.1494226220000001,1.094709335,1132133,276.0,342.0,618.0,-0.0273566435
-1.1494226220000001,1.094709335,1132134,158.0,638.0,796.0,-0.0273566435
-1.1494226220000001,1.094709335,1132135,270.0,794.0,1064.0,-0.0273566435
-1.1494226220000001,1.094709335,1132136,431.0,529.0,960.0,-0.0273566435
-1.1494226220000001,1.094709335,1132137,258.0,487.0,745.0,-0.0273566435
-1.1494226220000001,1.094709335,1132139,326.0,429.0,755.0,-0.0273566435
-1.1494226220000001,1.094709335,1132140,409.0,664.0,1073.0,-0.0273566435
-1.1494226220000001,1.094709335,1132141,302.0,568.0,870.0,-0.0273566435
-1.1494226220000001,1.094709335,1132142,342.0,324.0,666.0,-0.0273566435
-1.1494226220000001,1.094709335,1132143,471.0,577.0,1048.0,-0.0273566435
-1.1494226220000001,1.094709335,1132144,486.0,503.0,989.0,-0.0273566435
-1.1494226220000001,1.094709335,1132145,576.0,714.0,1290.0,-0.0273566435
-1.1494226220000001,1.094709335,1132146,273.0,316.0,589.0,-0.0273566435
-1.1494226220000001,1.094709335,1132147,14.0,9.0,23.0,-0.0273566435
-1.1494226220000001,1.094709335,1132148,79.0,185.0,264.0,-0.0273566435
-1.1494226220000001,1.094709335,1132149,307.0,491.0,798.0,-0.0273566435
-1.1494226220000001,1.094709335,1132151,19.0,33.0,52.0,-0.0273566435
-1.1494226220000001,1.094709335,1132200,249.0,56.0,305.0,-0.0273566435
-1.1494226220000001,1.094709335,1132201,185.0,484.0,669.0,-0.0273566435
-1.1494226220000001,1.094709335,1132202,154.0,414.0,568.0,-0.0273566435
-1.1494226220000001,1.094709335,1132203,377.0,238.0,615.0,-0.0273566435
-1.1494226220000001,1.094709335,1132204,73.0,27.0,100.0,-0.0273566435
-1.1494226220000001,1.094709335,1132205,240.0,50.0,290.0,-0.0273566435
-1.1494226220000001,1.094709335,1132206,319.0,667.0,986.0,-0.0273566435
-1.1494226220000001,1.094709335,1132207,401.0,769.0,1170.0,-0.0273566435
-1.1494226220000001,1.094709335,1132208,351.0,1055.0,1406.0,-0.0273566435
-1.1494226220000001,1.094709335,1132209,389.0,991.0,1380.0,-0.0273566435
-1.1494226220000001,1.094709335,1132210,330.0,555.0,885.0,-0.0273566435
-1.1494226220000001,1.094709335,1132211,127.0,320.0,447.0,-0.0273566435
-1.1494226220000001,1.094709335,1132212,355.0,479.0,834.0,-0.0273566435
-1.1494226220000001,1.094709335,1132213,313.0,124.0,437.0,-0.0273566435
-1.1494226220000001,1.094709335,1132214,38.0,53.0,91.0,-0.0273566435
-1.1494226220000001,1.094709335,1132215,224.0,184.0,408.0,-0.0273566435
-1.1494226220000001,1.094709335,1132216,479.0,824.0,1303.0,-0.0273566435
-1.1494226220000001,1.094709335,1132217,523.0,613.0,1136.0,-0.0273566435
-1.1494226220000001,1.094709335,1132218,236.0,515.0,751.0,-0.0273566435
-1.1494226220000001,1.094709335,1132219,256.0,501.0,757.0,-0.0273566435
-1.1494226220000001,1.094709335,1132220,248.0,358.0,606.0,-0.0273566435
-1.1494226220000001,1.094709335,1132221,455.0,535.0,990.0,-0.0273566435
-1.1494226220000001,1.094709335,1132222,607.0,784.0,1391.0,-0.0273566435
-1.1494226220000001,1.094709335,1132223,225.0,355.0,580.0,-0.0273566435
-0.341880461,1.082547491,1132224,437.0,542.0,979.0,0.370333515
-0.341880461,1.082547491,1132225,260.0,160.0,420.0,0.370333515
-0.341880461,1.082547491,1132226,598.0,816.0,1414.0,0.370333515
-0.341880461,1.082547491,1132227,1.0,0.0,1.0,0.370333515
-0.341880461,1.082547491,1132228,831.0,680.0,1511.0,0.370333515
-0.341880461,1.082547491,1132229,278.0,239.0,517.0,0.370333515
-0.341880461,1.082547491,1132230,539.0,598.0,1137.0,0.370333515
-1.1494226220000001,1.094709335,1132231,171.0,133.0,304.0,-0.0273566435
-1.1769514890000001,1.042174632,1132232,158.0,107.0,265.0,-0.06738842849999993
-1.1769514890000001,1.042174632,1132233,211.0,147.0,358.0,-0.06738842849999993
