geoid,congdist
850089,3
850073,3
850124,3
850178,4
850024,3
850002,4
850036,3
850137,3
850010,4
850037,4
850142,3
850015,3
850104,3
850061,3
850039,3
850128,4
850173,3
850074,3
850179,4
850087,4
850130,3
850086,3
850108,3
850176,3
850011,4
850100,4
850085,3
850092,4
850045,4
850016,4
850143,3
850159,4
850062,3
850151,3
850078,3
850129,4
850101,3
850171,4
850156,3
850144,4
850075,3
850126,3
850026,3
850080,4
850122,3
850079,3
850070,3
850004,4
850131,3
850132,3
850012,3
850028,3
850093,4
850116,3
850055,3
850106,4
850042,4
850063,3
850152,3
850163,4
850168,4
850113,4
850040,4
850157,3
850030,4
850008,4
850076,3
850165,4
850081,3
850023,3
850005,4
850170,4
850059,4
850148,4
850013,4
850140,4
850029,4
850094,3
850019,3
850107,3
850064,3
850153,4
850169,3
850031,3
850120,3
850009,4
850077,3
850166,4
850082,3
850134,4
850098,4
850044,3
850133,4
850090,3
850149,4
850052,3
850141,3
850068,3
850095,4
850057,4
850146,4
850006,4
850065,3
850154,3
850125,4
850051,3
850032,3
850121,3
850048,3
850167,3
850025,3
850099,3
850007,4
850172,4
850091,3
850053,3
850069,3
850158,4
850155,4
850105,3
850147,4
850020,4
850066,3
850162,4
850114,4
850003,4
850112,3
850071,3
850049,3
850138,3
850060,4
850127,4
850072,3
850084,3
850046,3
850135,3
294110,20
294005,20
294040,20
292036,20
294125,21
294018,20
294041,21
292144,20
294139,21
294015,20
294039,20
294136,21
850097,3
850018,4
850118,3
850035,4
850021,3
850110,3
850067,3
850145,4
850115,3
850088,3
850034,3
850161,4
850139,3
850058,3
850001,3
970002,26
970009,4
970017,13
970021,13
970035,13
970018,13
970005,26
970015,13
970030,26
970006,26
970004,13
970037,26
970007,4
970014,12
970001,26
970033,13
970034,26
2150113,15
2150100,28
2150036,15
2150127,15
2150114,15
2150101,15
2150018,15
2150023,15
2150010,28
2150137,15
2150050,15
2150015,15
2150002,15
2150006,15
2150088,15
2150133,15
2150125,15
2150030,15
2150032,15
2150077,15
2150097,15
2150084,15
2150091,15
2150115,15
2150069,15
2150079,15
2150140,15
2150061,15
2150051,28
2150072,15
2150076,15
2150132,15
2150067,15
2150054,15
2150041,15
2150055,15
2150042,15
2150046,15
2150102,28
2150037,15
2150024,15
2150011,15
2150104,15
2150033,15
2150016,15
2150003,15
2150007,15
2150106,15
2150105,15
2150090,15
2150118,15
2150108,15
2150034,15
2150031,15
2150009,15
2150081,15
2150085,15
2150135,15
2150021,15
2150141,15
2150058,15
2150094,28
2150073,15
2150060,15
2150064,15
2150143,15
2150124,15
2150111,15
2150028,28
2150117,15
2150056,15
2150043,15
2150116,15
2150103,28
2150107,15
2150053,15
2150012,28
2150017,15
2150004,15
2150119,15
2150126,15
2150131,15
2150045,15
2150138,15
2150025,15
2150098,28
2150089,15
2150120,15
2150110,15
2150095,28
2150068,15
2150128,28
2150019,15
2150070,15
2150074,15
2150130,15
2150134,15
2150052,15
2150038,15
2150112,15
2150029,28
2150026,15
2150057,15
2150044,15
2150139,15
2150035,15
2150022,15
2150008,15
2150013,15
2150048,28
2150121,15
2150027,15
2150014,15
2150001,15
2150005,15
2150020,28
2150063,28
2150109,15
2150075,15
2150065,15
2150123,15
2150099,15
2150059,15
2150092,15
2150096,15
2150083,15
2150087,15
2150047,15
2150136,15
2150078,28
2150142,15
2150049,15
2150039,15
2150129,15
2150071,15
2150144,15
2150062,15
2150066,15
2150122,28
2150040,15
2910014,2
2910013,2
2910035,2
2910009,8
2910020,2
2910004,14
2910002,8
2910032,2
2910010,2
2910016,8
2910036,2
2910001,8
2910006,14
2910018,2
2910025,2
2910034,2
2910003,2
2910012,2
2910008,2
2910029,2
2910024,14
2910031,2
2910015,8
2910022,14
2910021,2
2910027,2
2910026,2
2910033,2
2910011,2
2910017,2
2910028,2
2910023,2
2910005,2
2910007,2
2910019,2
2910030,14
2930204,17
2930406,17
2930302,6
2930205,17
2930303,17
2930206,17
2930304,17
2930103,17
2930305,17
2930201,6
2930403,6
2930401,6
2930202,6
2930404,17
2930203,17
3090045,17
3090032,17
3090018,17
3090023,17
3090010,17
3090060,17
3090050,17
3090015,17
3090002,17
3090006,17
3090086,17
3090080,17
3090084,17
3090079,17
3090072,17
3090076,17
3090063,17
3090067,17
3090054,17
3090041,17
3090055,17
3090042,17
3090046,17
3090033,17
3090019,17
3090024,17
3090011,17
3090016,17
3090003,17
3090007,17
3090062,17
3090088,17
3090009,17
3090081,17
3090085,17
3090058,17
3090073,17
3090077,17
3090064,17
3090051,17
3090028,17
3090056,17
3090043,17
3090030,17
3090034,17
3090021,17
3090025,17
3090012,17
3090017,17
3090004,17
3090090,17
3090082,17
3090049,17
3090068,17
3090070,17
3090074,17
3090061,17
3090065,17
3090052,17
3090038,17
3090029,17
3090026,17
3090057,17
3090044,17
3090036,17
3090035,17
3090022,17
3090008,17
3090013,17
3090048,17
3090027,17
3090014,17
3090001,17
3090005,17
3090020,17
3090091,17
3090089,17
3090092,17
3090083,17
3090087,17
3090047,17
3090037,17
3090078,17
3090059,17
3090069,17
3090039,17
3090071,17
3090075,17
3090031,17
3090066,17
3090053,17
3090040,17
3390045,2
3390032,8
3390036,8
3390023,8
3390010,8
3390050,8
3390015,8
3390002,8
3390006,8
3390077,8
3390080,8
3390084,2
3390079,10
3390072,8
3390076,8
3390063,8
3390067,8
3390054,2
3390041,2
3390055,8
3390042,8
3390046,2
3390033,8
3390019,8
3390024,8
3390011,8
3390016,2
3390003,10
3390007,8
3390009,17
3390081,8
3390085,8
3390058,8
3390073,8
3390060,8
3390064,8
3390051,8
3390028,10
3390056,8
3390043,8
3390030,17
3390034,8
3390021,8
3390025,8
3390012,8
3390018,10
3390017,8
3390004,8
3390082,8
3390049,8
3390068,2
3390070,8
3390074,8
3390061,10
3390065,10
3390052,2
3390038,8
3390029,10
3390026,8
3390057,8
3390044,8
3390031,8
3390035,2
3390022,8
3390008,8
3390013,8
3390048,8
3390027,8
3390014,8
3390001,8
3390005,17
3390020,8
3390083,8
3390047,2
3390037,2
3390078,8
3390059,8
3390069,8
3390039,8
3390071,8
3390075,8
3390062,8
3390066,10
3390053,2
3390040,8
3950011,17
3950006,17
3950022,17
3950004,17
3950008,17
3950002,17
3950016,17
3950007,10
3950003,17
3950019,17
3950005,17
3950013,17
3950023,17
3950001,17
3950018,17
4090002,15
4090013,15
4090020,27
4090009,27
4090016,15
4090003,15
4090025,27
4090017,15
4090021,15
4090004,15
4090028,15
4090012,15
4090011,15
4090018,15
4090005,15
4090029,15
4090023,27
4090030,15
4090022,15
4090010,15
4090019,27
4090027,15
4090031,15
4090007,15
4090014,15
4090024,27
4090032,15
4090001,15
4090015,27
4090008,27
4090026,27
4230066,1
4230045,1
4230032,1
4230036,1
4230023,1
4230010,1
4230050,1
4230015,1
4230002,1
4230006,1
4230077,1
4230072,1
4230076,1
4230063,1
4230067,1
4230054,1
4230041,1
4230055,1
4230042,1
4230046,1
4230033,1
4230019,1
4230024,1
4230011,1
4230016,1
4230003,1
4230007,1
4230062,1
4230009,1
4230058,1
4236301,1
4237301,1
4230073,1
4230060,1
4230064,1
4230051,1
4230028,1
4230056,1
4230043,1
4230030,1
4230034,1
4230021,1
4230025,1
4230012,1
4230018,1
4230017,1
4230004,1
4233401,1
4230049,1
4230068,1
4230070,1
4230074,1
4230061,1
4230065,1
4230052,1
4230038,1
4230029,1
4230057,1
4230044,1
4230026,1
4230035,1
4230022,1
4230008,1
4230013,1
4230027,1
4230014,1
4230001,1
4230005,1
4230020,1
4230047,1
4230037,1
4230059,1
4230069,1
4230039,1
4230071,1
4230075,1
4230031,1
4230048,1
4230053,1
4230040,1
4550002,6
4550016,6
4550020,6
4550009,1
4550012,6
4550017,8
4550004,6
4550011,8
4550003,8
4550005,8
4550018,1
4550019,6
4550006,6
4550010,6
4550007,6
4550014,8
4550001,6
4550015,6
4550008,6
4790255,28
4790221,28
4790124,28
4790447,28
4790220,28
4790404,28
4790218,28
4790132,28
4790343,28
4790219,28
4790405,28
4790416,28
4790449,15
4790237,15
4790401,28
4790311,28
4790406,28
4790423,28
4790239,28
4790250,28
4790345,28
4790133,28
4790212,28
4790446,28
4790130,28
4790403,28
4790128,28
4790135,28
4790342,28
4790309,28
4790341,28
4790359,28
4790215,28
4790458,28
4790225,28
4790313,28
4790353,28
4790231,28
4790310,28
4790227,28
4790226,28
4790238,15
4790344,28
4790254,28
4790417,28
4790122,28
4790448,28
4790356,28
4790402,28
4790134,28
4790407,28
4790236,15
4790451,28
4790457,23
4790308,28
4790340,28
4790414,28
4790129,28
4790452,28
570022,14
570011,14
570018,14
570005,14
570023,14
570019,14
570006,14
570010,14
570007,14
570014,14
570025,14
570001,14
570015,14
570008,14
590001,13
590006,19
590003,19
590005,19
590002,19
590007,11
590004,11
631001,1
634004,1
633003,1
632002,4
1950006,13
1950004,13
1950002,13
1950007,13
1950005,13
1950009,13
1950003,13
1950001,13
1970001,13
1970003,13
1970301,13
1970002,13
1970004,13
1990002,8
1990016,2
1990009,8
1990003,8
1990017,8
1990004,8
1990013,8
1990012,8
1990018,8
1990005,8
1990014,2
1990019,2
1990006,8
1990010,8
1990007,8
1990011,8
1990001,8
1990015,2
1990008,8
2050401,13
2050301,13
2050202,13
2050102,13
2050201,13
2050101,13
2070006,13
2070004,13
2070008,13
2070002,13
2070010,13
2070005,13
2070009,13
2070003,13
2070001,13
2110301,13
2110202,13
2110101,13
2110401,13
2110302,13
2110201,13
2110402,13
2110303,13
2130002,5
213002E,5
2132GBS,5
21302PS,5
213004F,5
2130003,5
213004S,5
213003C,1
2132GBN,5
21304MS,5
2130004,5
21301MN,5
213001S,5
213001M,5
21304LA,5
21304BV,1
21304SE,5
21301TC,5
213003B,5
21304CC,1
21303WS,1
21304LR,5
21301CR,5
21304NY,5
213004P,5
213003M,5
213004W,5
213004A,5
213001T,5
213003N,5
213001A,5
2170002,17
2170023,17
2170013,17
2170020,17
2170009,17
2170016,17
2170003,17
2170021,17
2170004,17
2170022,17
2170018,17
2170005,17
2170015,17
2170019,17
2170006,17
2170010,17
2170027,17
2170007,17
2170014,17
2170024,17
2170001,17
2170012,17
2170008,17
2210011,17
2210006,17
2210004,17
2210008,12
2210002,17
2210012,12
2210007,12
2210010,17
2210005,17
2210009,12
2210013,17
2210003,17
2210015,12
2210014,17
2210001,12
2210016,17
2250002,6
2250010,17
2250016,6
2250011,6
2250009,17
2250003,6
2250017,17
2250021,1
2250004,6
2250012,6
2250018,6
2250005,5
2250019,6
2250006,5
2250020,5
2250007,6
2250014,6
2250001,6
2250015,5
2250008,5
2250022,6
229003N,23
229003S,23
2290002,23
2290004,2
2310324,4
2310213,4
2310326,4
2310429,4
2310432,4
2310102,4
2310321,4
2310216,4
2310105,4
2310103,4
2310218,4
2310434,4
2310323,4
2310212,4
2310215,4
2310319,4
2310107,4
2310431,4
2310320,4
2310436,4
2310109,4
2310325,4
2310104,4
2310427,4
2310110,4
2310101,4
2310433,4
2310322,4
2310211,4
2310217,4
2310428,4
2310106,4
2310430,4
2310214,4
2310435,4
2310108,4
2330011,13
2330042,13
2330014,13
2330031,13
2330033,13
2330041,13
2330023,13
2330021,13
2350302,11
2350200,11
2350100,11
2350301,11
2370001,12
2370006,13
2370003,13
2370005,13
2370002,12
2370004,13
2390006,14
2390004,14
2390008,14
2390002,14
2390007,14
2390005,14
2390009,14
2390003,14
2390001,14
2410002,1
2410016,8
2410020,8
2410009,8
2410017,8
2410021,8
2410004,1
2410013,8
2410005,8
2410015,8
2410019,8
2410006,8
2410010,8
2410007,8
2410011,8
2410001,1
2410008,8
2430001,23
2430003,23
2430002,23
2470001,15
2470003,15
2470005,28
2470002,15
2470004,28
2490002,15
2490013,15
2490011,15
2490009,15
2490016,15
2490003,15
2490017,15
2490004,15
2490012,15
2490018,15
2490005,15
2490019,15
2490006,15
2490010,15
2490020,15
2490007,15
2490014,15
2490001,15
2490015,15
2490008,15
2490022,15
2510035,17
2510013,17
2510009,17
2510020,17
2510025,17
2510002,17
2510032,17
2510010,17
2510016,17
2510022,17
2510014,17
2510006,17
2510018,17
2510003,17
2510012,17
2510008,17
2510029,17
2510024,17
2510001,12
2510031,17
2510015,17
2510004,17
2510021,17
2510027,17
2510026,17
2510033,17
2510011,17
2510017,17
2510028,17
2510023,17
2510005,17
2510007,17
2510019,17
2510030,17
2530011,13
2530006,13
2530012,13
2530004,13
2530008,13
2530002,13
2530014,13
2530007,13
2530010,13
2530001,13
2530009,13
2530003,13
2530005,13
2530013,13
2550011,15
2550014,15
2550004,15
2550008,15
2550002,15
2550006,15
2550012,15
2550015,15
2550007,15
2550010,15
2550005,15
2550009,15
2550013,15
2550003,15
2550001,15
2570014,5
2570042,5
2570009,5
2570041,5
2570025,5
2570020,4
2570032,4
2570010,5
2570037,5
2570006,5
2570039,5
2570034,5
2570003,5
2570012,5
2570016,5
2570008,4
2570040,4
2570029,5
2570024,5
2570018,5
2570015,5
2570004,5
2570021,5
2570027,4
2570026,5
2570038,5
2570033,5
2570011,5
2570017,5
2570023,5
2570005,5
2570007,5
2570019,5
2570030,5
25906-3,11
25903-3,11
293036,23
291100,20
292097,20
293104,21
294004,20
292123,20
292035,20
294035,21
293053,20
294071,21
291112,20
294112,21
292122,20
291096,20
292121,20
294047,20
292034,20
293021,21
292065,23
293052,21
291027,20
291106,20
294106,20
292078,20
292124,20
294046,20
293173,21
294135,20
294082,20
293143,23
294045,20
294134,20
294119,20
294010,20
293110,21
294123,20
294044,21
292118,21
293172,23
294043,20
291001,20
293001,21
294001,20
293057,20
292132,20
294132,21
294147,21
293085,21
292135,20
293122,21
294122,20
294131,21
293061,21
292146,20
293150,20
291013,20
294183,21
291031,20
294075,20
294011,20
294126,21
292055,21
294087,21
130003,28
130021,28
130004,15
130018,28
130014,28
130019B,28
70001B,14
70003,14
7004A,14
70002A,14
7001A,14
70004,14
2190034,19
2190043,19
2190032,19
2270205,19
2270024A,19
2270025,19
2270034,19
2450051,2
3250003,23
3250002,21
3250019,23
3250020,23
3250001,23
1090001A,23
10903-5,23
1090004,23
3470033A,1
3470016,1
3470024,1
3470034,1
3470043,1
3470018,1
3470017,1
3470027,1
3470031,1
3470032,1
323001A,23
323004B,23
323002BA,23
323001C,23
1630006,23
1630004A,28
1630008,23
1630002,28
1630010,23
1630005,23
1630009,28
1630001,28
214015,10
214008,10
211013,10
211021,10
214002,10
214006B,10
1132326B,5
1132315,5
1132328,5
1810039,4
1810013,4
1810058,4
1810020,4
1810002,4
1810010,4
1810044,4
1810018,4
1810024,4
1810045B,4
1810017,4
1810023,4
1810019,4
1132325,5
1132330,30
1132327,5
3670230,12
3670205,12
3670300,12
2010186,18
3510016,8
3510018,4
3510019,8
3510007,4
3510015,8
3510008A,8
3510022,8
1370003,23
1370005B,21
1370002,21
3550113,27
3550114,27
3550018,27
1210139,3
1210203,3
1210221,3
1210226A,3
1670334,14
1670227,14
1670278,22
167226A,14
25902-2,21
25909-1,21
25908-2,21
25910-4,21
25901-1,21
25904-3,21
25911-1,21
25907-4,21
2610001,27
2610006,27
2610003,15
2610005,27
2610002,15
2610004,15
2630302,11
2630301,19
2630201,19
2630101,13
2650312,21
2650308,21
2650107,21
2650410,11
2650101,21
2650303,11
2650406,21
2650113,21
2650109,21
2650211,21
2650320,21
2650416,21
2650215,21
2650417,21
2650202,21
2650118,21
2650404,11
2650314,21
2650119,21
2650405,21
2670009,11
2670006,11
2670002,11
2670007,11
2670004,11
2710001,23
2710003,23
2710002,23
2710004,23
2730033,27
2730013,27
2730011,27
2730012,27
2730014,27
2730021,27
2730035,15
2730042,27
2730022,27
2730043,27
2730023,27
2730041,27
2730024,27
2730031,27
2730045,27
2730044,27
2730025,15
2730032,27
2730015,27
2730034,27
2750004,13
2750008,13
275006N,13
2750005,13
2750003,13
275006S,13
2790006,19
2790008,19
2790002,19
2790012,19
2790007,19
2790010,19
2790005,19
2790003,19
2790001,19
2810006,11
2810004,11
2810008,31
2810002,11
2810007,11
2810010,11
2810005,31
2810009,11
2810003,11
2810001,31
2830001,23
2830006,23
2830003,28
2830002,28
2850002,25
2850016,14
2850020,14
2850009,15
2850015,25
2850017,25
2850029,25
2850023,25
2850030,15
2850019,25
2850027,25
2850031,25
2850007,25
2850011,25
2850032,15
2850001,25
2850012,25
2850008,25
2850026,15
2870301,10
2870202,10
2870103,10
2870405,10
2870101,10
2870403,10
2870304,10
2870401,10
2870302,10
2870203,10
2870201,10
2870102,10
2870404,10
2870402,10
2870303,10
2890011,6
2890006,17
2890004,17
2890008,17
2890014,6
2890012,5
2890007,17
2890010,6
2890005,6
2890009,6
2890013,6
2890003,17
2890001,6
2890002,6
2950106,13
2950404,13
2950202,13
2950409,13
2950207,13
2950303,13
2950308,13
2970011,15
2970014,15
2970004,15
2970008,15
2970002,15
2970006,15
2970012,15
2970007,15
2970010,15
2970001,15
2970009,15
2970003,15
2970005,15
2970013,15
2990109,11
2990410,11
2990101,11
2990205,11
2990203,11
2990108,11
2990307,11
2990102,11
2990204,11
3010001,11
3010003,2
3010002,11
3010004,2
3110001,28
311004B,28
311004A,15
311002B,28
3130407,17
3130306,17
3130101,17
3130203,17
3130102,17
3130305,17
3130408,17
3130204,17
3150006,1
3150004,1
3150008,1
3150002,1
3150007,1
3150010,1
3150005,1
3150009,1
3150003,1
3150001,1
3170001,11
317003A,11
3170003,11
317004A,11
3170002,11
3170004,11
3190405,11
3190210,11
3190101,11
3210002,14
3210013,14
3210009,14
321001E,14
3210012,14
321003B,14
321001F,14
3210004,14
321001D,14
3210005,14
3210006,14
3210010,14
321001B,14
321001C,14
3210007,14
321003A,14
3210008,14
321001A,14
3270001,11
3270006,11
3270005,11
3270002,11
3270004,11
3290404,11
3290204,11
3290210,11
3290305,11
3290201,11
3290206,11
3290212,11
3290307,11
3290408,11
3290208,11
3290403,11
3290203,11
3290304,11
3290104,11
3290310,11
3290405,11
3290205,11
3290211,11
3290306,11
3290303,11
3290402,11
3290202,11
3290207,11
3290308,11
3310105,31
3310419,10
3310103,31
3310212,31
3310101,31
3310210,17
3310318,10
3310317,10
3310420,31
3310316,10
3310207,31
3330011,11
3330006,31
3330004,11
3330008,11
3330002,11
3330007,11
3330005,31
3330009,11
3330003,31
3330001,11
3350001,11
3350046,11
3350002,11
3350003,11
3350025,11
3350004,11
3370011,13
3370006,13
3370012,13
3370004,13
3370008,12
3370002,12
3370014,13
3370007,12
3370010,13
3370005,13
3370009,13
3370003,13
3370015,13
3370013,13
3370016,13
3410301,13
3410401,13
3410203,13
3410202,13
3410201,13
3410101,13
3410402,13
3430202,4
3430103,4
3430101,4
3430401,4
3430302,4
3430203,1
3430102,4
3430402,4
3430303,4
3450001,13
3450006,13
3450003,13
3450005,13
3450002,13
3450004,13
3490303,17
3490103,6
3490209,6
3490404,17
3490204,6
3490305,6
3490105,6
3490401,6
3490400,6
3490406,6
3490200,6
3490206,6
3490307,6
3490107,6
3490208,6
3490403,6
3490203,5
349400A,6
3490201,6
3490109,5
3490304,6
3490104,6
3490405,6
3490205,6
3490101,6
3490301,6
3490300,6
3490306,6
3490106,6
3490402,6
3490202,6
3490207,5
3490308,6
3490108,5
3570001,13
3570003,13
3570002,13
3570004,13
3590103,13
3590404,13
3590202,13
3590403,13
3590303,13
3590101,13
3590203,13
3630002,12
3630016,13
3630020,13
3630009,13
3630003,13
3630017,13
3630021,12
3630004,12
3630012,12
3630028,13
3630013,13
3630022,12
3630018,13
3630005,31
3630014,13
3630029,13
3630023,12
3630030,13
3630019,13
3630006,31
3630010,12
3630024,13
3630027,13
3630007,13
3630011,13
3630025,13
3630001,13
3630015,12
3630008,17
3630026,13
3650002,1
3650013,1
3650020,1
3650009,1
3650003,1
3650017,1
3650028,1
3650022,1
3650018,1
3650005,1
3650029,1
3650019,1
3650010,1
3650027,1
3650007,1
3650014,1
3650001,1
3650012,1
3650008,1
3650026,1
3690301,3
3690202,19
3690101,19
3690401,19
3690302,19
3690203,3
3690201,3
3690402,19
3690303,19
3710006,23
3710004,23
3710002,23
3710007,23
3710010,23
3710005,23
3710001,23
3730002,8
3730016,8
3730020,8
3730009,8
3730003,8
3730013,8
3730004,8
3730012,8
3730018,8
3730005,8
3730014,8
3730019,8
3730006,6
3730017,8
3730007,8
3730011,8
3730001,8
3730015,8
3730008,8
3750221,13
3750124,13
3750427,13
3750326,13
3750222,13
3750125,13
3750223,13
3750126,13
3750321,13
3750224,13
3750426,13
3750421,13
3750225,13
3750121,13
3750423,13
3750323,13
3750322,13
3750424,13
3750327,13
3750122,13
3750425,13
3750324,13
3750422,13
3750123,13
3750325,13
3770001,23
3770006,23
3770003,23
3770005,23
3770002,23
3770007,23
3770004,23
3790001,4
3790003,4
3790011,4
3790005,4
3790002,4
3790010,4
3790007,4
3810332,13
3810429,13
3810131,13
3810113,13
3810114,13
3810305,13
3810309,13
3810112,13
3810230,13
3810304,13
3810219,13
3810227,13
3810306,13
3810426,13
3810415,13
3810416,13
3810111,13
3810110,13
3810208,13
3810417,13
3810421,13
3810222,13
3810228,13
3810324,13
3810220,13
3810307,13
3810123,13
3810418,13
3810325,13
3850001,21
3850003,21
3850005,21
3850002,21
3850004,21
3890011,11
3890006,23
3890004,23
3890008,2
3890002,23
3890012,23
3890007,23
3890010,23
3890005,23
3890003,23
3890001,23
391004B,14
391001A,15
3910004,15
3910002,15
391004A,14
3910003,14
391003A,15
391002A,15
3930001,13
3930003,13
39304-1,13
39304-2,13
3930002,13
4010112,1
4010315,1
4010114,1
4010316,1
4010302,1
4010404,1
4010303,1
4010405,1
4010215,1
4010317,1
4010113,1
4010214,1
4010318,1
4010416,1
4010201,1
4010212,1
4010319,1
4010417,1
4010213,1
4010314,1
4010418,1
4010111,1
4050011,1
4050006,1
4050004,1
4050008,1
4050002,1
4050007,1
4050005,1
4050003,1
4050001,1
4110001,11
411003A,11
411004B,11
411004A,11
411002B,11
411003B,11
4130003,11
4130004,11
4150011,11
4150006,11
4150014,11
4150008,11
4150012,11
4150007,11
4150010,11
4150005,11
4150009,11
4150015,11
4150013,11
4190006,1
4190004,1
419001N,1
419009N,1
4190002,1
419009S,1
4190007,1
4190005,1
41901SE,1
4190003,1
41901SW,1
419001S,1
4190008,1
419001W,1
4210401,13
4210302,13
4210202,13
4210102,13
4210101,13
4210201,13
4210301,13
4250001,17
4250006,17
4250003,17
4250005,17
4250002,17
4250004,17
4270006,28
4270004,15
4270008,28
4270002,28
4270007,28
4270010,28
4270005,28
4270009,15
4270003,28
4270001,28
4290001,19
4290006,13
4290003,13
4290005,19
4310003,11
4310002,11
4310004,11
4330001,13
4330004,13
4370011,13
4370006,13
4370004,13
4370002,13
4370012,13
4370007,13
4370010,13
4370009,13
4370003,13
4370001,13
4410303,19
4410103,19
4410404,19
4410204,13
4410305,19
4410105,19
4410401,19
4410201,19
4410406,19
4410206,13
4410302,19
4410102,19
4410307,19
4410408,19
4410107,19
4410403,19
4410203,19
4410109,19
4410304,19
4410104,19
4410405,19
4410110,11
4410205,13
4410301,19
4410101,19
4410306,19
4410106,19
4410402,19
4410202,19
4410407,19
4410207,13
4410308,19
4410108,19
44504-4,19
44503-3,19
44503-6,19
44502-8,19
44502-2,19
44504-5,19
44501-1,11
44501-7,19
4470001,13
4474006,13
4470002,13
4473003,13
4474005,13
4490002,4
4490016,4
4490020,4
4490009,4
4490003,4
4490017,4
4490004,4
4490011,4
4490018,4
4490005,4
4490015,4
4490019,4
4490006,4
4490010,4
4490007,4
4490014,4
4490001,4
4490012,4
4490008,4
4510146,11
4510124,11
4510352,11
4510459,11
4510131,11
4510348,11
4510304,11
4510423,11
4510432,11
4510319,11
4510401,11
4510253,11
4510327,11
4510442,11
4510215,11
4510338,11
4510249,11
4510126,11
4510103,11
4510138,11
4510155,11
4510435,11
4510317,11
4510434,11
4510145,11
4510305,11
4510402,11
4510307,11
4510358,11
4510351,11
4510241,11
4510240,11
4510157,11
4510114,11
4510436,11
4510147,11
4510421,11
4510225,11
4510243,11
4510350,11
4510209,11
4510316,11
4510429,11
4510110,11
4510137,11
4510433,11
4510220,11
4510144,11
4510211,11
4510306,11
4510213,11
4510106,11
4510228,11
4510422,11
4510156,11
4510112,11
4510230,11
4510254,11
4510108,11
4570002,8
4570016,8
4570011,8
4570009,8
4570003,8
4570013,8
4570004,8
4570018,8
4570005,8
4570006,8
4570010,8
4570017,8
4570007,1
4570014,8
4570001,8
4570015,8
4570008,8
790202,19
790306,19
790303,2
4590011,1
4590014,1
4590004,1
4590008,1
4590001,1
4590017,1
4590006,1
4590012,1
4590007,1
4590019,1
4590005,1
4590009,1
4590015,1
4590013,1
4590016,1
4610006,11
4610002,11
4630011,23
4630014,21
4630004,21
4630008,23
4630001,23
4630006,21
4630012,23
4630007,23
4630010,23
4630005,23
4630009,23
4630003,21
4630013,23
4630002,23
4670002,5
4670013,4
4670020,4
4670009,5
4670003,5
4670021,5
4670004,5
4670028,5
293088,21
293165,21
293007,21
294007,20
291030,20
293056,23
292038,20
291029,20
293029,23
293146,20
294009,20
293121,21
294159,21
294091,21
291008,20
294008,20
294006,20
293114,21
293022,21
292109,21
293109,23
292033,20
294017,20
292098,20
293090,21
435301AA,11
4350401,11
435201B,11
435301B,11
4350101,11
435201A,11
3870003,4
3870018,4
3870024,4
3870014,4
3870001,4
3830001,11
3830003B,11
3830002,11
3830004,11
2190011,19
2190045A,19
2190015,19
2190035,19
2190046,19
2190016,19
2771A3BA,4
277002E,4
2771A5A,4
277001E,4
2772A1A,4
277001F,4
2773H3C,4
2772B2AA,4
2772C3A,4
277001C,4
277001D,4
2450045,2
2450101,2
2450060,2
2450042,2
2450032,7
2450115,2
2450041,2
2450076,7
2450055,2
2450046A,2
2450102,2
2450033,2
2450105,2
2450097A,2
2450081,2
2450058,2
2450111,2
2450034A,2
2450103A,14
2450098,2
2450082,2
2450070,2
2450029,14
2450057,2
2450096,2
2450047,2
2450059,2
2450071,2
1030001B,11
1030003,11
1030002,11
1030004,11
2090315,21
2090442,25
2090114,25
2090224A,25
2090113,25
2090120,25
2090443,25
2090116,25
2090110A,21
2090226,25
2090228,25
2090112,25
2090230,25
3250016,23
3250013A,23
3250022,23
3250018,23
3250005,23
3250006,23
3250017,23
3250015,23
4170404,13
4170307,19
4170202,13
4170405,13
4170406A,19
4170303,19
4170101,19
4770208,10
4770406,10
4770115,10
4770102,10
4770116,10
4770231,10
4770109,10
4770104,10
4770133,10
4770203,10
410032,17
410080,17
410031,17
410041,17
410033,17
41002B,17
41028A,17
41028B,17
41035A,17
410082,17
410068,17
410074,17
410008,17
410001,10
41035BA,17
41002AA,17
41027A,17
410039,17
410062,17
410040,17
3030002A,19
3030006,19
3030053,19
3030133,19
3030031,19
3030076,19
3030063,19
3030046,19
3030115,19
3030033,19
3030058,19
3030064,19
3030051,19
3030111,19
3030056,19
3030043,19
3030034,19
3030004,19
3030120,19
3030132,19
3030134,19
3030112,19
3030057,19
3030044,19
3030117,19
3030104,19
3030005,19
3030065,19
3030092,19
3030069,19
3030129,19
4070004,8
4070002,2
4070010,8
4070013,2
4070001,8
610032,15
610009,27
610049,27
610033,15
610011,27
61034A,15
610056,15
610030,15
610034,15
610012,27
61034B,15
610035,15
610047,27
610075,27
610062,27
610048,27
1571114,22
1571010,14
1571002,14
1573053,22
1573143,14
1572140,9
1572061,22
1573132,14
1573144,14
1571003,14
1571007,14
1571025,22
1571013,22
1571012,22
1571015,14
1572108,22
1571024,14
1573133,14
1571118,22
1571008,14
1571103,22
1573095,14
1571097,22
1571054,14
323002A,23
323004D,23
3050006,19
3050004,19
3050014,19
3050012,19
3050007,19
3050005,11
3050009,19
3050013,19
3050003,11
3050001B,19
2690001,13
2690003B,13
2690002,13
2690004B,13
1134212,30
